is_suspicious,CDESCR
,"THE ESC TRACTION LIGHT FLASHED ON AND OFF RANDOMLY, THEN THE CHECK AIRBAG LIGHT FLASHED ON AND OFF RANDOMLY AND FUEL TANK AND THE ENGINE GAUGES GOING UP THEN BACK DOWN TO ZERO. AND NOW THE SECURITY SYSTEM HAS ""LOCKED UP"" AND WILL NOT DISENGAGE.       I FOUND A WEBSITE ( HTTP://TOWNHALL-TALK.EDMUNDS.COM/WEBX?14@898.4TAJACWHJBJ@.F174B05/120#MSG120 )   LOTS OF PEOPLE HAVING THE SAME EXACT ISSUE, MANY START WITH CHANGING OUT TO A NEW BATTERY, THEN THE STATER AND THEN THE ALTERNATOR ONLY TO HAVE THIS ISSUE CONTINUE AND COSTING THEM A SMALL FORTUNE. IT SEEMS THERE IS A PROBLEM WITH THE COMPUTER CONTROL PANEL HAVING A MALFUNCTION OR SHORT. BUT SINCE SATURN NO LONGER EXISTS, GM IS NOT DOING A RECALL EVEN THOUGH THEY ARE VERY MUCH AWARE OF THE PROBLEM.      I HAD MY CAR TOWED INTO THE LOCAL GM DEALERSHIP TO DIAGNOSIS / REPAIR THIS MORNING. THEY JUST CALLED ME BACK SAYING THAT THE ""UNDER BUS ELECTRIC CENTER"" HAS SHORTED OUT / MALFUNCTIONED? BECAUSE IT'S NOT GETTING ANY POWER TO IT WHEN THEY TESTED IT. AFTER READING ALL THE POSTS ON THE ABOVE WEBSITE, IT APPEARS TO BE THE SAME ISSUE.      THE POINT IN FILING A COMPLAINT IS THAT #1) GM IS WELL AWARE OF THE COMPUTER PANEL SHORTING OUT / BEING DEFECTIVE AS THERE ARE MORE THAN A 100 REPORTS.  AND #2) AS SOMEONE ELSE HAD POSTED, DOES IT TAKE THIS ISSUE HAPPENING WHILE A PERSON IS DRIVING THE CAR, BE INVOLVED IN AN ACCIDENT AND DYING BEFORE ANY TYPE OF INVESTIGATION OR RECALL IS ENFORCED? AND IF AN ACCIDENT HAPPENS, WOULD THE COMPUTER CONTROL PANEL EVEN BE TESTED? OR WOULD THE ACCIDENT BE ATTRIBUTED TO SOME OTHER CAUSE LIKE DRIVER ERROR OR WEATHER CONDITIONS OR WORN OUT TIRES?  HOW DOES ANYONE KNOW THAT THIS ISSUE HASN'T CAUSED ACCIDENTS?    *TR"
0,"CONSUMER'S VEHICLE WAS STOPPED IN TRAFFIC WHEN ANOTHER VEHICLE TRAVELING AT A HIGH RATE OF SPEED REAR ENDED CONSUMER'S VEHICLE,  PUSHING IT INTO ANOTHER VEHICLE, AND  CAUSING DRIVER'S SEAT TO COLLAPSE INTO THE BACK SEAT.  CONSUMER SUSTAINED INJURIES,  AND TAKEN TO HOSPITAL FOR PAIN IN HIS ARM AND LEGS. CONSUMER WAS X-RAYED, AND THEN INFORMED HE HAD NERVE DAMAGE, AND WAS REFERRED TO AN ORTHOPEDIC S.  IMPACT, AIR BAGS DID NOT DEPLOY.*AK"
0,DURING AN  ACCIDENT  AIR BAG'S DID NOT DEPLOY.  DEALER HAS BEEN CONTACTED.  *AK  
,"ON SEPTEMBER 24, 2006 I PUT THE KEY INTO THE IGNITION AND STARTED MY 2001 TOYOTA CAMRY SOLARA.  THE CAR WAS STILL IN PARK AND HAD NEVER BEEN MOVED.  WITHIN SECONDS OF STARTING THE VEHICLE THE DRIVERS SIDE AIRBAG SPONTANEOUSLY DEPLOYED.  AS A RESULT OF THE AIR BAG DEPLOYMENT I SUSTAINED A FRACTURED LEFT ULNA, NECK AND SHOULDER PAIN (CERVICAL SPRAIN) AND ISSUES WITH HEARING IN MY LEFT EAR.  THIS CAR IS UNSAFE!*JB"
,WHILE TURNING CORNERS THE ENGINE SHUTS DOWN AND UNABLE TO TURN STEERING WHEEL. RESTART CAR AND IT WORKS AGAIN. HAS HAPPENED NUMEROUS TIMES. AIRBAG LIGHT HAS BEEN ON CONTINUOUSLY. BRAKE LIGHTS REPLACED FREQ. CRUISE CONTROL NO LONGER WORKS. ESC LIGHT COMES ON INTERMITTENTLY. HAD TO USE SHIFT LOCK RELEASE NUMEROUS TIMES FOR 2 DAYS AT A TIME. I AM UNABLE TO PUT THE CAR INTO REVERSE OR PARK AND I HAVE TO USE THE SHIFT LOCK RELEASE TO MOVE THE GEARS. HEAT AND AIR CONDITIONER STOP WORKING A FEW SECONDS AT A TIME. ENGINE LIGHT COMES ON FOR A FEW DAYS AT A TIME. IF I HIT THE BRAKES HARD THE ESC LIGHT WILL COME ON AND DO NOT GO OFF FOR DAYS. CIGARETTE LIGHTERS REPLACED AND ONE STILL WILL NOT WORK. HEAD LIGHTS DIM INTERMITTENTLY. I HAVE BROUGHT BACK TO DEALERSHIP MANY TIMES AND HAVE SPENT HUNDREDS OF DOLLARS AND TIME OFF WORK AND PROBLEMS RETURN QUICKLY.  *TR
,"TL* THE CONTACT OWNS A 2008 NISSAN ROGUE. THE CONTACT STATED THAT THE AIR BAG SENSOR ILLUMINATED. THE DEALER STATED THAT THE FRONT PASSENGER SIDE CUSHION ASSEMBLY NEEDED TO BE REPLACED. THE CONTACT WAS INFORMED THAT THE VEHICLE WAS NOT INCLUDED IN NHTSA CAMPAIGN NUMBER: 08V521000 (AIR BAGS, ELECTRICAL SYSTEM).  THE VEHICLE WAS NOT REPAIRED AND THE MANUFACTURER WAS NOTIFIED. THE APPROXIMATE FAILURE MILEAGE WAS 44,900.  UPDATED 10/28/2014*LJ    THE CONSUMER STATED THE VEHICLE WAS REPAIRED. A PASSENGER SEAT WAS PURCHASED FROM THE SALVAGE TO COMPLETE THE REPAIRS.  UPDATED 04/21/2015  *JS"
,AIRBAG LIGHT KEEPS COMING ON & OFF INTERMITTENTLY ALONG WITH WARNING BELL. TOOK TO DEALERSHIP. DEALER SAID DRIVER SQUIBB CIRCUIT OPEN & THEY REPLACED THE CLOCKSPRING ASSEMBLY.*JB
,"PRIOR TO EXPIRATION OF WARRANTY, DRIVER SIDE AIRBAG WAS DETERMINED BY DEALERSHIP THAT AIRBAG WAS DEFECTIVE BECAUSE HORN WOULD NOT WORK. IN JANUARY 2001 I HAD THE CAR IN FOR A HEAD GASKET AND SKED FOR THE HORN TO BE CHECKED AGAIN AND IT WAS DETERMINED ONCE AGAIN THAT THE AIRBAG WAS DEFECTIVE. I SAW IN THE PAPER THAT MITSUBISHI WAS RECALLING CALLS DUE TO FAULTY AIRBAGS (2/01). I REFUSE TO PAY $600 FOR SOMETHING THAT IS DEFECTIVE A 2ND TIME AND I FEEL UNSAFE DRIVING THE CAR."
,"MY DAUGHTER WAS JUST RECENTLY KILLED ON 10/25/2007 DUE TO THE AIRBAG NOT DEPLOYING ON HER BRAND NEW 2007 NISSAN ALTIMA. SHE WAS HIT ON THE HIGHWAY, HIT THE MEDIAN HARD AND LOST BUMPER AND THEN T-BONED IN THE OPPOSITE LANES. HER AIRBAGS NEVER DEPLOYED AND SHE DIED FROM A BROKEN NECK!!!!   *TR"
,THE AIR BAG WARNING LIGHT CAME BACK ON TWO WEEKS AFTER BEING SERVICED FOR THE SECOND TIME.  OWNER NOT SURE IF THE AIR BAG SYSTEM IS WORKING.  PROBLEM REPAIRED BY DEALER THE THIRD TIME.  *AK.ET.
,"TL*-  THE CONTACT OWNS 2001 MITSUBISHI GALLANT. THE HORN WOULD SOUND WITHOUT BEING DEPRESSED WHETHER THE IGNITION WAS ON OR OFF. THE CONTACT STATED THAT THE HORN SOUNDED  OFF SPORADICALLY WITHOUT WARNING. THE DEALER  DETERMINED THAT THE AIRBAGS NEEDED TO BE REPLACED. THE DEALER REPLACED THE AIRBAGS.  HOWEVER, THE HORN CONTINUED TO BEEP.  THE DEALER WAS UNABLE TO DIAGNOSE THE FAILURE, AND INFORMED THE CONTACT THEY WERE UNABLE TO DUPLICATE THE PROBLEM.  THE CONTACT  FILED A COMPLAINT WITH THE MANUFACTURER COMPLAINT #1-203-916-392.  THE VEHICLE CURRENTLY HAD 94000 MILES. *AK  DEALER STATED BOTH HORN ASSEMBLY AND AIR BAGS NEEDED TO BE REPLACED ,THE HORN SHORTED OUT AIR BAGS. CUSTOMER STATES WAS INVOLVED IN ACCIDENT ON 3/2 WHEN CAR ROLLED BACK INTO FRONT BUMPER. THE CONSUMER WAS NOT ABLE TO WARN THE DRIVER BY BLOWING THE HORN BECAUSE THE HORN SHORT CIRCUITED AND  WOULD NOT WORK. CONSUMER ALSO STATES HORN WAS PREVIOUSLY REPLACE TWICE ON VEHICLE.  UPDATE 04/17/07. *TR"
,"FALSE DEPLOYMENT OF BOTH AIR BAGS WHEN CONSUMER HIT A CURB AT A LOW RATE OF SPEED CAUSING DAMAGE TO SUN ROOF, FRONT WINDSHIELD AND DASHBOARD, THE GASSES EXPELLED FROM THE AIR BAG IRRITATED DRIVERS BRONCHIAL TUBES CAUSING PROBLEMS WITH BREATHING AND CONSTANT BOUTS OF COUGHING, CONSUMER BELIEVES THIS IS A DESIGN FLAW.  NLM"
,"BRAND NEW 2006 TOYOTA SIENNA BROUGHT IN FOR FLASHING AIRBAG LIGHT.  TOLD LOOSE CONNECTOR UNDER DRIVER'S SEAT.  DEALERSHIP REST.  LIGHT STARTED FLASHING AGAIN WHILE DEPLOYED OVERSEAS.  UPON RETURN FROM OVERSEAS ASSIGNMENT, AIRBAG LIGHT STILL FLASHING, NOT UNDER WARRANTY ANYMORE AND REPAIR WOULD BE $3,000.  TOLD AIRBAGS MAY NOT DEPLOY AND WILL FAIL STATE SAFETY INSPECTION.  THIS IS A SAFETY ISSUE AND SIENNA'S NEED TO BE RECALLED TO CORRECT THIS MAJOR SAFETY ISSUE.  THOUSANDS OF CONSUMERS HAVE SAME ISSUE ON SIENNA'S. IT IS NOT RIGHT THAT CONSUMERS HAVE TO PAY FOR A TOYOTA DESIGN ISSUE REPAIR THAT COULD RESULT IN DEATH OF FAMILY.  *TR"
,WHILE DRIVING AT 60 MPH OWNER HIT A TREE AT DIRECT CENTER AND THERE WAS NO DEPLOYMENT OF DRIVER'S SIDE AIRBAG. OWNER NOTES THAT DEALER SAID VEHICLE WAS NOT TRAVELING FAST ENOUGH.  *AK
,"HAD RECEIVED RECALL NOTICE #99V113000. CONTACTED DEALER. INFORMED THE AIR BAGS COULD BE REPAIRED, BUT HAD NO PARTS FOR WINDSHIELD WIPERS. THEY WERE ON BACK ORDER & DID NOT KNOW WHEN THEY WILL BE AVAILABLE. TOOK VEHICLE ON DATE GIVEN &  HAD AIR BAGS REPAIRED. WAITING ON PARTS FOR THE WINDSHIELD WIPERS.  *AK"
0,PASSENGER SIDE AIRBAGS DID NOT DEPLOY UPON 12:OO IMPACT AT 60MPH.  TT
1,"THE SIDE AIR BAGS (BOTH) DEPLOYED FOR NO APPARENT REASON WHILE I WAS DRIVING DOWN THE ROAD AT APPROXIMATELY 30 MPH. MY VEHICLE IS A 2004 FORD EXPLORER SPORT TRAC. (4 DOOR PICKUP).  THE VEHICLE WAS RETURNED TO A FORD DEALER FOR REPAIR AND INITIALLY THEY SAID IT WOULD BE A WARRANTY REPAIR BUT CALLED BACK A WEEK LATER INDICATING THAT FORD WOULD NOT WARRANT THE  REPAIRS AND THE COST TO ME WOULD BE $2300 TO $2500. I AM NOW CONCERNED THAT THIS COULD REOCCUR IN THE FUTURE AND PERHAPS WITH MY GRAND CHILDREN OR DOG IN THE VEHICLE WITH A HAND OR HEAD OUT OF THE WINDOW. THE EXPLOSIVE FORCE OF THE DEPLOYMENT HAS ME CONCERNED ABOUT EVER DRIVING THE VEHICLE AGAIN NOT TO MENTION THE UNWARRANTED EXPENSE AND THE DESTRUCTIVE NATURE OF THE DEPLOYMENT. IT DESTROYED THE INTERIOR OF THE VEHICLE INCLUDING MY DRIVER SIDE SEAT BELT (NOW NON OP AND BEING REPLACED AT MY EXPENSE) HEADLINER, A PILLAR MOLDINGS, C PILLAR MOLDING ETC.  I HAVE TO WONDER IF THIS IS A COMMON PROBLEM WITH THIS VEHICLE OR UNIQUE TO MINE.  I'M CONTEMPLATING A TRADE IN FOR A TOYOTA.  ANY INSIGHT YOU CAN OFFER WOULD BE APPRECIATED.  *NM"
1,"WHILE DRIVING AT 25 MPH, THE DRIVER SIDE AIR BAG DEPLOYED FOR NO LOGICAL REASON.  THE CONSUMER LOST CONTROL OF THE VEHICLE AND COLLIDED WITH AN EMBANKMENT.  THE VEHICLE NEVER RAN OVER ANYTHING OR HIT ANYTHING BEFORE THE MISHAP. THE CONSUMER SUFFERED A SPRAINED WRIST, A CONCUSSION AND TRAUMA TO HIS BACK.  THE CONSUMER ALSO REPORTED THAT BEFORE THE AIR BAG DEPLOYED, THAT ELECTRICAL CURRENTS FROM THE STEERING WHEEL WERE SHOCKING WHO EVER DROVE THE VEHICLE.  THIS ELECTRICAL SHOCK HAS HAPPENED ON THREE DIFFERENT OCCASIONS AND THE DEALER HAS TRIED TO FIND THE SOURCE.  THE MANUFACTURER AND THE DEALER WERE AWARE PROBLEM.  *JB    HEADLIGHTS GO OUT INTERMITTENTLY, DEALER REPLACED SWITCH.  *LA"
,"MY 1999 TOWN AND COUNTRY AIR BAG WARNING LIGHT CAME ON, HORN, AND CRUISE CONTROL HAVE STOPPED WORKING. DEALER CLAIMS IT'S A DEFECTIVE CLOCKSPRING ASSEMBLY AND THEY ARE BEING RECALLED IN THE 1996-98 YEAR MODELS, BUT NOT 1999. MY COST - $180. I BELIEVE 1999 YEAR MODELS SHOULD BE INCLUDED AS WELL. I SEE FROM YOUR WEBSITE THAT I AM NOT THE ONLY PERSON IN THE 1999 YEAR CATEGORY THAT HAS HAD THIS PROBLEM (OR SHOULD I SAY THE PRIVILAGE OF PAYING FOR IT).  *AK"
0,DRIVER'S SIDE AIRBAG DID NOT DEPLOY UPON FRONTAL AT 55 MPH.  TT
,"IN JANUARY 2014..MY PASSENGER AIRBAG LIGHT CAME ON THE DIC SAYING TO SERVICE AIRBAG??? I HAVE VERY FEW PASSENGERS FROM TIME TO TIME..MAYBE THREE A MONTH..NONE ARE HEAVY ENOUGH AS TO PLOP DOWN ON SEAT WITH ENOUGH WEIGHT TO INFLICT DAMAGE ON WHATEVER THE PROBLEM MAY BE!!! ALSO, WHEN I CLEAN THE CAR, I MAKE CERTAIN AS TO NOT KNEEL OR PUT ANY SORT OF WEIGHT AS TO BREAK THE CIRCUIT IN WHICH I'VE BEEN READING ABOUT ALL THE MANY OTHERS!!! HAS ANYBODY GIVEN ANY THOUGHT THAT MAYBE IT'S A DEFAULT?? IT HAPPENS SO VERY OFTEN WITH MANY OF THE OTHER AUTOMOBILES...SO WHAT MAKES OUR CAR ANY DIFFERENT??? IT HAPPENS!!! AS MY WORD, I DID NOTHING IN ANY WAY, SHAPE OR FORM TO DAMAGE IT!!!! I LOVE MY SOLSTICE, BUT IF NOTHING IS DONE ABOUT THIS, I , MY FAMILY, FRIENDS AND WHOEVER ELSE I MAY INFORM  WILL NEVER DO BUSINESS WITH GM AGAIN..SORRY, BUT THIS JUST ISN'T RIGHT...SAFETY!!!LOL  *TR"
,"TL*THE CONTACT OWNS A 2002 LINCOLN LS.  WHILE DRIVING AT AN UNKNOWN SPEED, THE VEHICLE STALLED.  THE VEHICLE WAS TOWED TO THE DEALER AND THEY REPLACED THE BATTERY.  THE VEHICLE STALLED AGAIN AND THE DEALER STATED THAT THE FOG LIGHT RELAY CAUSED THE FAILURE.  ON A SEPARATE OCCASION, THE AIR BAG WARNING LIGHT ILLUMINATED ON THE INSTRUMENT PANEL.  THE VEHICLE HAS NOT BEEN REPAIRED.  THE CURRENT AND FAILURE MILEAGES WERE LESS THAN 113,000."
,"WHILE DRIVING IN A 50 MPH ZONE ATTEMPING TO CHANGE LANES, DRIVER REAR ENDED ANOTHER VEHICLE THAT WAS STOPPED IN THE ROAD. THERE WAS NO DEPLOYMENT OF THE DRIVER'S OR PASSENGER'S SIDE AIR BAG. THE FRONT OF THE VEHICLE WAS CAVED IN,  THE WINDSHIELD WAS BROKEN, THE PASSENGER'S SIDE DOOR AND SUN ROOF WAS BUCKLED. THE 1986 CADILLAC WAS TOTALLED.  PLEASE PROVIDE ANY FURTHER DETAILS."
,"COOLANT LIQUID STARTED TO POUR OUT OF VEHICLE ,VEHICLE WAS IN SERVICE THREE TIMES.CANNOT DETERMINE DEFECT.  *AKTAILPIPE COVER CAME OFF, CONVERTABLE TOP MOTORS OUT OF ADJUSTMENT CAUSING NOISE ON THE RIGHT SIDE,ECU HAD TO BE RECODED TO ACCEPT KEY HEAD, LEFT HEADLIGHT LENSE REFLECTOR REPLACED, THE AIR BAG LIGHT ILLUMINATED THE DEALER REPLACED R/F SEATBELT LOCK WAS INOPERATIVE.  SB"
0,"TL*THE CONTACT OWNS A 1999 HONDA ACCORD.  THE CONTACT ATTEMPTED TO PARK THE VEHICLE AND IT SURGED FORWARD.  THE VEHICLE CRASHED INTO A BUILDING.   THE VEHICLE HAS BEEN DIAGNOSED BY THE DEALER.  THE SPEED WAS UNKNOWN.  THE CURRENT AND FAILURE MILEAGES WERE 94,000. UPDATED 09/24/08.  *LJ  THE CONSUMER WAS INJURED FROM THE SEATBELT.  THE AIR BAGS DID NOT DEPLOY. THE DEALER COULD NOT FIND ANYTHING WRONG. UPDATED 10/01/08. *JB"
,"2012 JEEP LIBERTY.  CONSUMER WRITES IN REGARDS TO AIR BAG ALERT LIGHT MALFUNCTION AND ACTIVE HEAD RESTRAINTS RECALL NOTICE.  *SMD  THE CONSUMER STATED THE AIR BAD LIGHT RECENTLY ILLUMINATED. WHEN SHE WENT TO THE DEALER, SHE WAS INFORMED THE RECALL DID NOT APPLY TO HER VEHICLE. HOWEVER THE VEHICLE DID NEED AN OCCUPANT RESTRAINT CONTROL MODULE, WHICH WAS NOT COVERED UNDER THE RECALL. *JB"
,"TL*THE CONTACT OWNS A 2004 TOYOTA CAMRY.  THE CONTACT NOTICED THAT THE DRIVER SIDE AIR BAG LIGHT WAS ILLUMINATED.  THE DEALER STATED THAT THE SPIRAL CABLE NEEDED TO BE REPLACED AND WOULD COST $1,321.  THE PURCHASE DATE AND POWERTRAIN WERE UNKNOWN.  THE CURRENT MILEAGE WAS 61,087 AND FAILURE MILEAGE WAS 58,000.    UPDATED 04-02-08 *BF"
,"THE AIRBAG LIGHT ILLUMINATED. THE VEHICLE WAS TAKEN TO THE DEALER, HOWEVER THE PROBLEM RECURRED.  *JB"
,"ON THE MORNING OF OCTOBER 27, 2012, THERE WAS AN ACCIDENT.  THE AIRBAGS DEPLOYED.  PER THE DETECTIVE THAT SPOKE WITH MY HUSBAND, THE AIRBAG BROKE OUR SON'S NECK AND THEY BELIEVE DEATH WAS INSTANT.  (I HOPE SO).  THIS WAS A USED VEHICLE THAT APPARENTLY HAD SEVERAL OWNERS.  THE LAST OWNER PRIOR TO OUR SON WAS [XXX].  IT WAS PURCHASED FROM HIM THE DAY AFTER THANKSGIVING 2009.    INFORMATION REDACTED PURSUANT TO THE FREEDOM OF INFORMATION ACT (FOIA), 5 U.S.C. 552(B)(6).  *TR  UPDATED 2/13/13 *CN"
0,"DRIVING VEHICLE AT 45MPH, LOST CONTROL OF VEHICLE, IMPACT 12:00 POSITION DRIVER SIDE AIRBAG DID NOT DEPLOY.  *AK"
0,"CONSUMER WAS INVOLVED IN A FRONTAL COLLISION IN WHICH THE DRIVER'S AND PASSENGER'S AIR BAGS DID NOT DEPLOY, CAUSE UNKNOWN.  PLEASE GIVE ANY FURTHER DETAILS.  *AK"
0,"VEHICLE WAS  INVOLVED IN AN ACCIDENT. HIT A DEER AT APPROXIMATELY 65 MPH, ALL FOUR AIR BAGS DID NOT DEPLOY ( BOTH FRONTAL & SIDE ). DEALER/MANUFACTURER  NOTIFIED."
,WHILE DRIVING 30-35MPH PASSENGER AND DRIVER'S SIDE AIRBAGS DEPLOYED WITHOUT WARNING. DEALER HAS VEHICLE.*AK *TT
0,"PURCHASED VEHICLE IN JANUARY 2006, BRAND NEW FROM THE DEALER.  SHORTLY THEREAFTER, THE BACK WINDOW WAS LEAKING.  HAD THE BACK WINDOW REPAIRED, STILL LEAKS.  THE SEAL ON BOTH THE DRIVER AND PASSENGER'S FRONT WINDOWS WERE MISSING.  TOOK THE VEHICLE BACK 3 TIMES BEFORE THIS WAS FIXED.  AFTER THAT, THE ENGINE BEGAN MAKING A LOUD GRINDING NOISE.  VEHICLE HAS BEEN BACK IN THE SHOP AT LEAST 3 TIMES, ONE TIME THEY KEPT IT FOR A WEEK, CLAIM THEY CAN NOT DUPLICATE.   THEY THEN DECIDED IT WAS THE A/C COMPRESSOR AND WE SHOULD HAVE THE A/C OFF WHEN STARTING THE VEHICLE.  TRIED IT, DOES NOT WORK.  NOW THAT THE VEHICLE IS OUT OF WARRANTY, IT IS MAKING THE LOUD GRINDING NOISE EVEN MORE.  AT ONE POINT, WE WERE TOLD BY A SALESMAN THAT WE SHOULD JUST CALL ROADSIDE ASSISTANCE IF WE BREAK DOWN WHILE ON VACATION.  JUST WHAT WE WANTED WAS TO HAVE OUR VACATION RUINED BY A FORD SCREW UP.  THE DEALER WON'T ACKNOWLEDGE THAT THERE IS A PROBLEM AND WON'T FIX IT.  ON TOP OF THAT THE DVD ENTERTAINMENT SYSTEM THAT CAME WITH THE VEHICLE WON'T STAY CLOSED, THE COVER OVER THE MOTOR FOR THE THIRD SEAT HAS COME DETACHED AND DOESN'T FOLD UP RIGHT AND THE AIR CONDITIONER IS WARM WHEN SITTING STILL.  ALL PROBLEMS THAT A MAJOR CORPORATION SHOULD NOT HAVE ON A VEHICLE THAT HAS BEEN ON THE MARKET FOR SEVERAL YEARS.  WOULD REALLY LIKE ALL THE PROBLEMS COMPLETELY FIXED OR A REPLACEMENT.  DRIVER'S SIDE AIRBAG DID NOT DEPLOY WHEN HAD VERY HARD FRONTAL IMPACT EITHER."
,"AS I HAVE READ MENTIONED BY OTHERS AT THIS WEBSITE, ABOUT A YEAR AFTER I BOUGHT THE JEEP, MY DASH GAUGES WOULD GO DOWN TO ZERO AND THE AIRBAG LIGHT WOULD GO ON.  THIS PROBLEM IS A WINTER AND WET-WHETHER RELATED PROBLEM.  IF I POUND ON THE DASHBOARD WITH MY FIST, SOMETIMES THE GAUGES WILL RECOVER TEMPORARILY.  IF THEY DO RECOVER, THEY ALMOST IMMEDIATELY GO BACK DOWN TO ZERO.  I SPOKE WITH A DEALERSHIP ABOUT THE PROBLEM. THEY ACTED SURPRISED.  I SEE FROM OTHER PEOPLES COMMENTS THAT THEIR ARE NUMEROUS OTHER OCCASIONS OF THIS PROBLEM.  I THOUGHT I WAS ALONE WITH THIS PROBLEM UNTIL EARLIER TODAY WHEN A MECHANIC FRIEND OF A FRIEND MENTIONED SOMEONE ELSE WITH THE 1998 JEEP WRANGLER HAS THE EXACT SAME PROBLEM.  I NEED  A RESPONSE FROM THE GOVERNMENT.  HAS THERE BEEN A RECALL ISSUED ON THIS?    I HAVE ALSO HAD MY CATALYTIC CONVERTER ""CRUMBLE TO PIECES"" ACCORDING TO A LOCAL GARAGE.  HE SEEMD TO THINK THAT THERE WAS A RECALL ON THE CATALYTIC CONVERTERS.  I AM AT A LOSS AS TO HOW TO FIND OUT IF THERE INDEED HAS BEEN A RECALL.  PLEASE CONTACT ME.*AK"
0,"FRONT END COLLISION A T 40 MPH AND THE AIRBAGS DID NOT DEPLOY. MY CHILD WAS INJURED , AND IT WAS  THE SECOND TOYOTA THAT I HAVE OWNED WHERE THERE WAS A FRONT CRASH, AND THE AIRBAGS DID NOT PROTECT THE OCCUPANTS IN THE VEHICLE.  *AK"
,MY 2008 FORD FUSION PURCHASED BRAND NEW ALSO HAS THE BULGING DASHBOARD ON THE FRONT PASSENGER SIDE.  IT NOT ONLY LOOKS BAD BUT WHO KNOWS IF THE AIR BAG WILL EVEN DEPLOY IN A FRONT END CRASH?  I HAVE ALSO HAS CATALYTIC CONVERTER REPLACED AND TODAY I NEED A NEW OUTPUT SPEED SENSOR TO THE TUNE OF ANOTHER $500 IN REPAIRS.  CAR NOW HAS 130K MI.  *TR
,"TL*  THE CONTACT OWNS A 2007 BMW X3. THE CONTACT STATED THAT THE FRONT PASSENGER SIDE AIR BAG SENSOR ILLUMINATED AND DIMMED INTERMITTENTLY EVEN THOUGH THE FRONT PASSENGER SEAT WAS UNOCCUPIED. THE AIR BAG SENSOR WOULD NOT ILLUMINATE WHEN A PASSENGER OCCUPIED THE SEAT. THE DEALER STATED THAT THE FRONT PASSENGER SEAT NEEDED TO BE REPLACED. THE TEST PLAN INDICATED THAT THE SENSOR WAS DEFECTIVE FROM THE LOCAL DEALER. THE VEHICLE WAS NOT REPAIRED AND THE MANUFACTURER WAS NOTIFIED. THE APPROXIMATE FAILURE MILEAGE WAS 91,000.   UPDATED 08/19/14*LJ  BMW AGREED TO PAY HALF OF THE CHARGE FOR THE REPAIRS. UPDATED 08/21/14"
,"WHILE STOPPED BEHIND RED LIGHT ALL SCREEN SYSTEM, SYNC SYSTEM, RADIO INCLUDING SOUND SYSTEM WENT BLACK. DID NOT START OVER TILL NEXT DAY IN THE MORNING AND AS SOON AS START THE CAR ERRORS AFTER ERROR CAME UP FOR NAV SYSTEM, PHONE CONNECTION. HAD TO RESET EVERY THING. THESE ERRORS ARE COMING UP EVERY DAY. THERE WILL BE RISK OF LOSING OTHER SYSTEM INCLUDING AIR BAG, POWER STEERING, BREAK AND OTHER IMPORTANT SYSTEM WHILE THIS SYSTEM GOING OFF.  TOOK THE CAR TO DEALER AND SERVICE TRAINED SPECIALIST TOLD ME THAT IS MY PHONE PROBLEM!!!  AFTER LONG DRIVE WHEN TRYING TO TAKE OFF CAR IS SHAKING, THERE IS BIG SAFETY ISSUE WITH SEAT BELT.  WHILE DRIVING, IF FOR ANY REASON UNLOCK THE SEAT BELT THERE WILL BE NO WARNING LIGHT OR WARNING SOUND THAT SEAT BELT IS OFF. IF CAR IS RUNNING AND LEAVE THE CAR WHEN YOU ARE BACK AND START DRIVING THERE WILL BE NO WARNING LIGHT AND SOUND THAT SEAT BELT IS NOT IN USE AND CAN DRIVE ALL YOU WANT.  AFTER LONG DRIVE WHILE TRYING TO TAKE OFF CAR IS SHAKING.  *TR"
0,"ELECTRONIC CONTROLS OF SAFETY EQUIPMENT DO NOT FUNTION PROPERLY. TURN SIGNALS,LIGHTS,CRUISE. GAUGES,WINDOWS,RADIO,AIRBAG ETC.. ALL HAVE MALFUNTIONED SINCE THE CAR WAS PICKED UP FROM THE DEALER. IT IS OBVIOUS THAT A ELECTRICAL PROBLEM EXISTS IN THE VEHICLE BUT DODDGE/CHRYSLER IS UN WILLING TO ADDRESS THE ISSUE .THIS IS AN ONGOING ISSUE. I HAVE NUMEROUS WITNESSES AND HAVE STARTED VIDEO RECORDING THE PROBLEMS. "
,"VEHICLE WAS PARKED ON THE LOT SOMEONE HEARD A LOUD POP NOISE AND NOTICED SMOKE COMING FROM INTERIOR OF VEHICLE, FOUND PASSENGER SIDE DASH AIR BAG HAD BEEN DEPLOYED THIS VEHICLE WAS PARKED AND LOCKED WITH KEYS INSIDE THE BUILDING.  *TR"
,THE VEHICLE WAS IN A HEAD ON COLLISION AND ONLY THE PASSENGER SIDE AIR BAG  DEPLOYED UPON IMPACT.   *AK   THE PASSENGER SIDE AIR  BAG DEPLOYMENT CAUSED THE ACCIDENT.   THE AIR BAG DEPLOYED FOR NO REASON.   *SCC  *JB
